flow,citing_loc_label,cited_loc_label,weight
Internal,GENERAL WORKS,EDUCATION,1
Internal,LAW,SCIENCE,1
Internal,Multidisciplinary,GENERAL WORKS,1
Internal,GENERAL WORKS,SOCIAL SCIENCES,1
Internal,FINE ARTS,Others,1
Internal,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Incoming,Others,AUXILIARY SCIENCES OF HISTORY,1
Incoming,NAVAL SCIENCE,POLITICAL SCIENCE,1
Outgoing,Others,MILITARY SCIENCE,1
Incoming,NAVAL SCIENCE,EDUCATION,1
Incoming,NAVAL SCIENCE,SOCIAL SCIENCES,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Outgoing,Multidisciplinary,MILITARY SCIENCE,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,LANGUAGE AND LITERATURE,1
Outgoing,MUSIC AND BOOKS ON MUSIC,SCIENCE,1
Outgoing,Others,AUXILIARY SCIENCES OF HISTORY,1
Incoming,MEDICINE,AUXILIARY SCIENCES OF HISTORY,1
Incoming,MUSIC AND BOOKS ON MUSIC,Multidisciplinary,1
Incoming,MILITARY SCIENCE,Multidisciplinary,1
Incoming,AUXILIARY SCIENCES OF HISTORY,Others,1
