flow,citing_loc_label,cited_loc_label,weight
Incoming,MUSIC AND BOOKS ON MUSIC,LANGUAGE AND LITERATURE,1
Incoming,LANGUAGE AND LITERATURE,GENERAL WORKS,1
Incoming,LANGUAGE AND LITERATURE,MILITARY SCIENCE,1
Outgoing,POLITICAL SCIENCE,MILITARY SCIENCE,1
Incoming,LAW,FINE ARTS,1
Internal,FINE ARTS,SOCIAL SCIENCES,1
Internal,FINE ARTS,POLITICAL SCIENCE,1
Internal,FINE ARTS,Others,1
Internal,MILITARY SCIENCE,MEDICINE,1
Outgoing,Others,MUSIC AND BOOKS ON MUSIC,1
Internal,MILITARY SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Outgoing,Multidisciplinary,MUSIC AND BOOKS ON MUSIC,1
Outgoing,LAW,FINE ARTS,1
Incoming,MUSIC AND BOOKS ON MUSIC,Others,1
Internal,MUSIC AND BOOKS ON MUSIC,MEDICINE,1
Incoming,MUSIC AND BOOKS ON MUSIC,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Internal,MUSIC AND BOOKS ON MUSIC,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Outgoing,Multidisciplinary,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,MUSIC AND BOOKS ON MUSIC,TECHNOLOGY,1
Outgoing,MUSIC AND BOOKS ON MUSIC,Multidisciplinary,1
Outgoing,MILITARY SCIENCE,SCIENCE,1
Outgoing,MILITARY SCIENCE,MEDICINE,1
Incoming,Multidisciplinary,MILITARY SCIENCE,1
Internal,Multidisciplinary,GENERAL WORKS,1
