flow,citing_loc_label,cited_loc_label,weight
Outgoing,TECHNOLOGY,MILITARY SCIENCE,1
Incoming,SOCIAL SCIENCES,LAW,1
Outgoing,SOCIAL SCIENCES,GENERAL WORKS,1
Outgoing,SOCIAL SCIENCES,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,SOCIAL SCIENCES,MILITARY SCIENCE,1
Outgoing,EDUCATION,GENERAL WORKS,1
Outgoing,AUXILIARY SCIENCES OF HISTORY,MEDICINE,1
Outgoing,AGRICULTURE,MILITARY SCIENCE,1
Outgoing,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,MEDICINE,1
Outgoing,AGRICULTURE,AUXILIARY SCIENCES OF HISTORY,1
Incoming,SOCIAL SCIENCES,GENERAL WORKS,1
Internal,SCIENCE,AUXILIARY SCIENCES OF HISTORY,1
Outgoing,SCIENCE,MUSIC AND BOOKS ON MUSIC,1
Incoming,MILITARY SCIENCE,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Incoming,MILITARY SCIENCE,SCIENCE,1
Internal,FINE ARTS,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1
Internal,FINE ARTS,TECHNOLOGY,1
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,LAW,1
Incoming,LANGUAGE AND LITERATURE,GENERAL WORKS,1
Incoming,LANGUAGE AND LITERATURE,LAW,1
Outgoing,LANGUAGE AND LITERATURE,GENERAL WORKS,1
Outgoing,LAW,TECHNOLOGY,1
Outgoing,LAW,LANGUAGE AND LITERATURE,1
Outgoing,LAW,GEOGRAPHY. ANTHROPOLOGY. RECREATION,1
Incoming,MEDICINE,AUXILIARY SCIENCES OF HISTORY,1
Outgoing,LANGUAGE AND LITERATURE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,MILITARY SCIENCE,1
Incoming,LAW,TECHNOLOGY,1
Outgoing,GEOGRAPHY. ANTHROPOLOGY. RECREATION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,EDUCATION,MILITARY SCIENCE,1
Incoming,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,1
Outgoing,MEDICINE,MUSIC AND BOOKS ON MUSIC,1
Incoming,LAW,FINE ARTS,1
Incoming,GEOGRAPHY. ANTHROPOLOGY. RECREATION,GENERAL WORKS,1
Outgoing,POLITICAL SCIENCE,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,MUSIC AND BOOKS ON MUSIC,1
Internal,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,TECHNOLOGY,1
Outgoing,MEDICINE,MILITARY SCIENCE,1
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,GENERAL WORKS,1
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,BIBLIOGRAPHY. LIBRARY SCIENCE. INFORMATION RESOURCES,1
Outgoing,PHILOSOPHY. PSYCHOLOGY. RELIGION,AUXILIARY SCIENCES OF HISTORY,1
Outgoing,POLITICAL SCIENCE,GENERAL WORKS,1
Incoming,GENERAL WORKS,POLITICAL SCIENCE,1
Incoming,GENERAL WORKS,PHILOSOPHY. PSYCHOLOGY. RELIGION,1
Incoming,GENERAL WORKS,LANGUAGE AND LITERATURE,1
Incoming,GENERAL WORKS,EDUCATION,1
Incoming,GENERAL WORKS,AGRICULTURE,1
Outgoing,POLITICAL SCIENCE,MILITARY SCIENCE,1
Incoming,GENERAL WORKS,SOCIAL SCIENCES,1
Incoming,EDUCATION,GENERAL WORKS,1
